,name,artist,album_name,album_image_url,album_release_date,duration_ms,explicit,popularity,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_followers,artist_genres,artist_popularity,track_id
508,Save a Prayer - 2009 Remaster,Duran Duran,Rio (Collector's Edition),https://i.scdn.co/image/ab67616d0000b2739977eb01e4e40c8357435ef9,1982-05-10,333306,False,62,https://p.scdn.co/mp3-preview/7f99db59c1af2bd7f6108884c53b117ef1d5350a?cid=d3c4d26f750f45daa2434a1585745291,0.572,0.706,9,-8.707,0,0.0283,0.35,0.0,0.159,0.671,113.595,4,2038945,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",69,1ff8lsrJ2kuZuofMw81EQo
509,1999,Prince,1999,https://i.scdn.co/image/ab67616d0000b2734117e531f63855d072059d6e,1982-10-27,379266,False,60,https://p.scdn.co/mp3-preview/a9e29b17391150efb9a933faf491db7ea17f8274?cid=d3c4d26f750f45daa2434a1585745291,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,4,5559132,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",73,2H7PHVdQ3mXqEHXcvclTB0
510,Dance Hall Days (Re-Recorded),Wang Chung,Best Of,https://i.scdn.co/image/ab67616d0000b2732760d00790a49d70fedab334,2015-10-12,238147,False,53,https://p.scdn.co/mp3-preview/dd45a569228cb671e3de8bf1fd2b26ec0feddbf6?cid=d3c4d26f750f45daa2434a1585745291,0.641,0.784,0,-6.38,1,0.0366,0.0498,0.00934,0.381,0.488,102.676,4,223287,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",55,41OIyMJsSFMjdjZjL4tHEx
511,Don't You Want Me,The Human League,Dare!,https://i.scdn.co/image/ab67616d0000b2735579d8a505c727349a203074,1981,236920,False,73,https://p.scdn.co/mp3-preview/34b105476eae0f47a6240549de1c3601fc69f50f?cid=d3c4d26f750f45daa2434a1585745291,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,4,816890,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'sophisti-pop', 'synthpop']",62,3L7RtEcu1Hw3OXrpnthngx
512,Only You,Yazoo,Upstairs at Eric's,https://i.scdn.co/image/ab67616d0000b273e0c3e555afcd70597d605b8e,1982-07-01,194173,False,63,https://p.scdn.co/mp3-preview/d765c0062951c40fc6665ff3859e0fa742b2846b?cid=d3c4d26f750f45daa2434a1585745291,0.752,0.307,9,-17.063,1,0.0398,0.332,0.000135,0.0829,0.854,106.158,4,406671,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",58,15Mh8m2BGTUptR8yy7fNAS
513,I'm On Fire,Bruce Springsteen,Born In The U.S.A.,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,1984-06-04,155880,False,73,https://p.scdn.co/mp3-preview/f3bae9928744d8a6840dc8bf43a5ed1416adadff?cid=d3c4d26f750f45daa2434a1585745291,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,4,4321071,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",77,3PzsbWSQdLCKDLxn7YZfkM
514,Holiday,Madonna,Madonna,https://i.scdn.co/image/ab67616d0000b2735dfb96e944a3c7c69bc4d98e,1983-07-27,231560,False,57,https://p.scdn.co/mp3-preview/707260adff8a4d4b5b041ee5abeebe04ac9831ec?cid=d3c4d26f750f45daa2434a1585745291,0.813,0.699,7,-8.656,1,0.0458,0.0251,0.0135,0.0527,0.732,117.548,4,5407692,"['dance pop', 'pop']",78,7arHM2KZ0KzIZXFVDRGClI
515,Let's Dance - Single Version [Remastered],David Bowie,Legacy,https://i.scdn.co/image/ab67616d0000b27373db487e056438fbc58e083e,2016-11-11,248586,False,46,https://p.scdn.co/mp3-preview/0f519746e2cce8f6633258bfa05db0f003ed8e29?cid=d3c4d26f750f45daa2434a1585745291,0.643,0.627,8,-10.972,1,0.0405,0.00773,0.00259,0.123,0.725,114.477,4,7261295,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",79,0F1O42piteiHP3dRvKUz6p
516,Electric Avennue,The Harmony Group,The Best Music from Jamaica,https://i.scdn.co/image/ab67616d0000b273c0f2266f4bbe97c6b1ce2553,2013-04-26,192146,False,55,https://p.scdn.co/mp3-preview/e88bc968bfcae1fcc1e69fe25f06d1ce5ab5bbbc?cid=d3c4d26f750f45daa2434a1585745291,0.949,0.408,2,-14.377,1,0.2,0.409,0.000572,0.544,0.841,120.961,4,9234,[],43,10kYRZ5byZgBEcmmQizlzj
517,Dancing With Myself,Billy Idol,Vital Idol,https://i.scdn.co/image/ab67616d0000b273de3a001606041808a9217c40,1985,359733,False,68,https://p.scdn.co/mp3-preview/fab5aad7666fc1453690e28b89cf347988a13c0f?cid=d3c4d26f750f45daa2434a1585745291,0.51,0.696,4,-10.83,1,0.0802,0.0157,0.000104,0.297,0.905,176.568,4,1264765,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",70,1BY1Vd2Bt6JPOhMvsIwtVv
518,Let's Groove,"Earth, Wind & Fire",Raise!,https://i.scdn.co/image/ab67616d0000b273b30c8b93cef6fa26f8a7f17a,1981-11-14,339320,False,81,https://p.scdn.co/mp3-preview/1b7b092d77b3ddd5f00726e8aa694cd13284c8bc?cid=d3c4d26f750f45daa2434a1585745291,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,4,3101359,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",76,3koCCeSaVUyrRo3N2gHrd8
519,I Think We're Alone Now,Tiffany,I Love The '80s,https://i.scdn.co/image/ab67616d0000b2735956ad644cf0cc259b68bbe2,2008-01-01,226520,False,53,https://p.scdn.co/mp3-preview/371a6dea5efbc4e9cfd2e9e7190b794445ed8a8d?cid=d3c4d26f750f45daa2434a1585745291,0.646,0.892,2,-5.406,1,0.041,3.76e-05,0.00665,0.0915,0.7,130.297,4,270453,"['adult standards', 'new wave pop', 'soft rock']",57,0n1NI4TnEw0SeXSS4DNhhb
520,You Keep Me Hangin On,Kim Wilde,Another Step,https://i.scdn.co/image/ab67616d0000b273156af29c45454563c9dca43b,1986,255220,False,62,https://p.scdn.co/mp3-preview/c7e5616d2a72e9bea04d4e9c4f11784e887ed6ff?cid=d3c4d26f750f45daa2434a1585745291,0.686,0.682,7,-12.154,0,0.033,0.0806,0.000155,0.14,0.708,123.44,4,446007,"['europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",60,1wEeNtO7z41aUqC80shxqK
521,Smooth Operator - Single Version,Sade,The Best of Sade,https://i.scdn.co/image/ab67616d0000b2735e25e034e25258b356774c79,1994-10-31,258693,False,67,https://p.scdn.co/mp3-preview/2964de7bcbcbdc2e6e0143fc859f47c6fac4c063?cid=d3c4d26f750f45daa2434a1585745291,0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,4,2554213,"['british soul', 'neo soul', 'sophisti-pop']",70,1Hv1VTm8zeOeybub15mA2R
522,99 Luftballons,Nena,Nena,https://i.scdn.co/image/ab67616d0000b2730a043c8c45330aa972c46339,1983-09-23,232466,False,71,https://p.scdn.co/mp3-preview/b08d7121360ab621d22dfcd603db95ff645ef280?cid=d3c4d26f750f45daa2434a1585745291,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,4,291742,"['german pop', 'german rock', 'new wave pop']",63,4ZhPLoMzZwewHLLjV1J15c
523,End Of The Line,Traveling Wilburys,"The Traveling Wilburys, Vol. 1",https://i.scdn.co/image/ab67616d0000b273d9e06f988048ecf3c54ca749,1988-10-18,209520,False,69,https://p.scdn.co/mp3-preview/9b046bc078947e08dcbb7bd796d44abca900d783?cid=d3c4d26f750f45daa2434a1585745291,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,4,799123,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'supergroup']",60,4HA2jo7wkMdN1lmLO6ryzE
524,Teardrops,Womack & Womack,80s Soul (International Version),https://i.scdn.co/image/ab67616d0000b2735bd4875fea21e8f2819835d0,2001-01-01,228573,False,64,https://p.scdn.co/mp3-preview/6ac86950a4506678770fda881a2ac794551b8938?cid=d3c4d26f750f45daa2434a1585745291,0.872,0.715,11,-10.182,1,0.0468,0.0876,0.0706,0.177,0.967,133.225,4,60023,"['disco', 'post-disco', 'quiet storm']",56,2eRmD96ncTEgQwJmXa6rrg
525,Don't Stand So Close To Me,The Police,Zenyatta Mondatta (Remastered 2003),https://i.scdn.co/image/ab67616d0000b273fb1bc65edf4717e75fbc70ab,1980-10-03,242666,False,68,https://p.scdn.co/mp3-preview/fe610cbcd3edb8eefbc9d41b9e67e4393347cf21?cid=d3c4d26f750f45daa2434a1585745291,0.799,0.506,2,-9.414,1,0.0606,0.0453,0.00107,0.0365,0.518,140.309,4,4427864,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",76,5veJDT0MLsLbhYsx42GXUD
526,Bette Davis Eyes,Kim Carnes,Mistaken Identity,https://i.scdn.co/image/ab67616d0000b2738ccc17f29764d812062204a8,1981-01-01,228000,False,71,https://p.scdn.co/mp3-preview/92935385228d22d6ea38ba5f091871db0aeacf77?cid=d3c4d26f750f45daa2434a1585745291,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,4,199302,"['mellow gold', 'new wave pop', 'soft rock']",61,0odIT9B9BvOCnXfS0e4lB5
527,When Doves Cry,Prince,Purple Rain,https://i.scdn.co/image/ab67616d0000b273d52bfb90ee8dfeda8378b99b,1984-06-25,352906,False,70,https://p.scdn.co/mp3-preview/5fc1bc59898ea8d0d23cf88810828d014020ef5d?cid=d3c4d26f750f45daa2434a1585745291,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,4,5559132,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",73,51H2y6YrNNXcy3dfc3qSbA
528,London Calling - Remastered,The Clash,London Calling (Remastered),https://i.scdn.co/image/ab67616d0000b273cd9d8bc9ef04014b6e90e182,1979,200480,False,70,https://p.scdn.co/mp3-preview/28e099efb055a6a086e3bcc96e3bde9e0e2a886f?cid=d3c4d26f750f45daa2434a1585745291,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,4,2193317,"['classic rock', 'permanent wave', 'punk', 'rock']",71,5jzma6gCzYtKB1DbEwFZKH
529,Material Girl,Madonna,Celebration (double disc version),https://i.scdn.co/image/ab67616d0000b2738f9f218b386e6aeb27184307,2009-09-18,240280,False,71,https://p.scdn.co/mp3-preview/5ff7f7b7d2af1a747da275bed3c49054c01b5b1c?cid=d3c4d26f750f45daa2434a1585745291,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,4,5407692,"['dance pop', 'pop']",78,22sLuJYcvZOSoLLRYev1s5
530,Walk Like an Egyptian,The Bangles,Different Light,https://i.scdn.co/image/ab67616d0000b273ccbf6907d1b128481253f3d5,1985-07-11,204560,False,59,https://p.scdn.co/mp3-preview/df46fab328a1a99f7a4f8cba2b8760c9b278c031?cid=d3c4d26f750f45daa2434a1585745291,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,4,940484,"['album rock', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'pop rock', 'rock', 'soft rock', 'synthpop']",64,3BGbqEDio3ocx1v4egIYr6
531,Rebel Yell - Remastered,Billy Idol,Greatest Hits,https://i.scdn.co/image/ab67616d0000b2735425de975a56867550d2dd65,2001-01-01,286840,False,62,https://p.scdn.co/mp3-preview/ce642d47304a68cd937ef3038fdd87f9b3b0fb22?cid=d3c4d26f750f45daa2434a1585745291,0.534,0.694,9,-9.296,0,0.0472,0.000466,0.0485,0.155,0.45,166.791,4,1264765,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",70,2ZTIw0fZhFp3nnvF41nvVc
532,Every Little Thing She Does Is Magic,The Police,Ghost In The Machine (Remastered 2003),https://i.scdn.co/image/ab67616d0000b273b7879980ef2ea7ac1cc29316,1981-10-02,260573,False,72,https://p.scdn.co/mp3-preview/3f8c55c8d3da8b2763ed999bf83b9bf64846a075?cid=d3c4d26f750f45daa2434a1585745291,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,4,4427864,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",76,44aTAUBF0g6sMkMNE8I5kd
533,Arthur's Theme (Best That You Can Do),Christopher Cross,Arthur - The Album [Original Soundtrack],https://i.scdn.co/image/ab67616d0000b273b00a6721828724ce38a1e7a3,1981,234493,False,67,https://p.scdn.co/mp3-preview/a13d35f2b76e501e8abf1e6a65c44baf716dbe5d?cid=d3c4d26f750f45daa2434a1585745291,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,4,655066,"['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'quiet storm', 'soft rock', 'yacht rock']",64,5fnOrhQ4KgT5irGCjIccGH
534,True - Single Edit,Spandau Ballet,True - The Digital E.P.,https://i.scdn.co/image/ab67616d0000b273b82e04673372a3e30bc0c111,2008-04-25,329146,False,69,https://p.scdn.co/mp3-preview/feff736deb73bf5d8d009dacf8b6e1f14d8f4dc7?cid=d3c4d26f750f45daa2434a1585745291,0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395,4,915945,"['europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",63,0CsM8VGDi38kusMv3pxyj1
535,Never Too Much,Luther Vandross,Never Too Much,https://i.scdn.co/image/ab67616d0000b2734c614878cb234061701cac6c,1981-07-23,230466,False,70,https://p.scdn.co/mp3-preview/22c1d46e061e8100997e4f02200a948e35c049b6?cid=d3c4d26f750f45daa2434a1585745291,0.734,0.586,2,-11.866,1,0.129,0.125,0.0,0.0367,0.762,109.933,4,1900969,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",64,3nFJbZCHP4d9vduKjJLdBL
536,Here Comes the Rain Again - Remastered Version,Eurythmics,Touch (Reissue - Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273a29ca418b2a64e80002a86e3,1983-11-14,294586,False,62,https://p.scdn.co/mp3-preview/137378d9ece9edeafab3eff7403c2695116d6dc8?cid=d3c4d26f750f45daa2434a1585745291,0.648,0.755,0,-7.901,1,0.03,0.0139,0.000253,0.225,0.607,126.341,4,1365843,"['dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",69,78RIER8V6EhrqVPOBi2GYa
537,Coming Around Again - Remastered 2004,Carly Simon,Reflections Carly Simon's Greatest Hits,https://i.scdn.co/image/ab67616d0000b27390d3d85f4a0469015cfe9c51,2004-05-01,222026,False,50,https://p.scdn.co/mp3-preview/3460d7005acf127debad9d39bfc15506ac00d6df?cid=d3c4d26f750f45daa2434a1585745291,0.643,0.482,5,-9.13,1,0.0263,0.624,0.000233,0.0988,0.375,137.445,4,792156,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",63,10IjsMtp26Om76fzdCZ5me
538,Enjoy the Silence,Depeche Mode,The Singles 86-98,https://i.scdn.co/image/ab67616d0000b2730a7d45a345534966a4ad2c39,1998-09-28,255133,False,72,https://p.scdn.co/mp3-preview/17f3f6aac76bb1721f730a543962e8d61a71e15d?cid=d3c4d26f750f45daa2434a1585745291,0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,4,4149676,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",74,6WK9dVrRABMkUXFLNlgWFh
539,Together In Electric Dreams,The Human League,The Greatest Hits,https://i.scdn.co/image/ab67616d0000b2732f124b6b8b940e378b41c1d1,1988,233493,False,54,https://p.scdn.co/mp3-preview/5380d7c1dd1b0ee74397f24def8998dbda90a802?cid=d3c4d26f750f45daa2434a1585745291,0.697,0.611,3,-11.746,1,0.0258,0.18,2.04e-06,0.0876,0.808,129.96,4,816890,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'sophisti-pop', 'synthpop']",62,2J9yZBKajggHsCmoSiaVCw
540,Woman,John Lennon,Playlist: Love,https://i.scdn.co/image/ab67616d0000b2737816fd50feea332dee4de063,2008-04-28,207013,False,0,,0.538,0.556,3,-8.806,1,0.0231,0.242,0.00239,0.0853,0.793,159.758,4,4398221,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",71,4eug5z9kaJbQ65C7IteNFF
541,Time After Time,Cyndi Lauper,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273681265e351fc75e60d0fa50b,2014-03-28,243066,False,68,https://p.scdn.co/mp3-preview/0bd40c4c5f27548fd83f721380b99466c1c2094f?cid=d3c4d26f750f45daa2434a1585745291,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19e-06,0.0908,0.324,130.439,4,1742109,"['mellow gold', 'new wave pop', 'permanent wave', 'soft rock']",71,1Jj6MF0xDOMA3Ut2Z368Bx
542,Don't Get Me Wrong - 2007 Remaster,Pretenders,Get Close (Expanded & Remastered),https://i.scdn.co/image/ab67616d0000b273d5c42c2a11a52c6d06177ba5,1986-11-04,227626,False,63,https://p.scdn.co/mp3-preview/479a7e0271ba540e4cac0063e04f58cf2c27e982?cid=d3c4d26f750f45daa2434a1585745291,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.114,0.849,203.617,4,1058661,"['album rock', 'art rock', 'classic rock', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",64,6Wiamk8BAAP50gAAJopsy2
543,Hungry Heart,Bruce Springsteen,The River,https://i.scdn.co/image/ab67616d0000b2730e987064364e2b62ae1925b4,1980-10-17,199453,False,67,https://p.scdn.co/mp3-preview/9b30e413e6060fa47768df99c0ac8ab9906f07e8?cid=d3c4d26f750f45daa2434a1585745291,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,4,4321071,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",77,1KsI8NEeAna8ZIdojI3FiT
544,Hungry Like the Wolf - 2009 Remaster,Duran Duran,Rio (Collector's Edition),https://i.scdn.co/image/ab67616d0000b2739977eb01e4e40c8357435ef9,1982-05-10,220626,False,71,https://p.scdn.co/mp3-preview/5776fc355b811f08fc4143bcf039706d56bcc843?cid=d3c4d26f750f45daa2434a1585745291,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4,2038945,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",69,39lSeqnyjZJejRuaREfyLL
545,Valerie,Steve Winwood,Talking Back To The Night,https://i.scdn.co/image/ab67616d0000b273fec03d54fc5d55a8314749e2,1982-01-01,246666,False,0,,0.722,0.518,9,-10.78,1,0.0296,0.593,0.00453,0.0854,0.753,116.289,4,733307,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock']",63,3nQuDlaVZApyrG6tdsETe0
546,The Safety Dance,Men Without Hats,The Safety Dance,https://i.scdn.co/image/ab67616d0000b27386f4df79d7c254e57ba64121,2010-05-21,164866,False,59,https://p.scdn.co/mp3-preview/0b5c769d62f8130e99b8543672426c59f8993b90?cid=d3c4d26f750f45daa2434a1585745291,0.525,0.882,5,-4.479,1,0.0467,0.0252,0.0,0.101,0.623,101.674,4,149453,"['classic canadian rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",56,4UB3TaEGEY9WoOpxYNMgy4
547,You Can Call Me Al,Paul Simon,Graceland (25th Anniversary Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27309880a7b8636c5a0615dc0c8,1986-08-12,280000,False,74,https://p.scdn.co/mp3-preview/9f78e86b443f01edc26539c951643f6d32359015?cid=d3c4d26f750f45daa2434a1585745291,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,4,1696063,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",70,0qxYx4F3vm1AOnfux6dDxP
548,These Dreams,Heart,Heart,https://i.scdn.co/image/ab67616d0000b273aac099da610b063763c63117,1985-07-06,254476,False,60,https://p.scdn.co/mp3-preview/6289d3986408f8f77921f3a80cdf6789db179ffe?cid=d3c4d26f750f45daa2434a1585745291,0.535,0.532,11,-9.865,1,0.0291,0.508,0.0,0.0868,0.3,79.106,4,1729562,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",68,22wWxHGHRH8gZXNDXRgSqY
549,Enola Gay - Remastered,Orchestral Manoeuvres In The Dark,Organisation,https://i.scdn.co/image/ab67616d0000b273a3bc94f95c99c3ad2f40740a,1980-10-24,213693,False,67,https://p.scdn.co/mp3-preview/805faa68b62ddf040f619c69b8ddcbe1c4e0797e?cid=d3c4d26f750f45daa2434a1585745291,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,4,546989,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",62,3NYCaxkggl0Hh8vQptSUvV
550,Hip To Be Square,Huey Lewis & The News,Fore!,https://i.scdn.co/image/ab67616d0000b273f511dc00e29c2a2bdf483b53,1986-01-01,245466,False,64,https://p.scdn.co/mp3-preview/6e8cd389eb8c1bc747adcd6ff0f7c829ba34bfb8?cid=d3c4d26f750f45daa2434a1585745291,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,4,1094301,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",65,648BMGrt98kUbLo24A4vgj
551,Upside Down,Diana Ross,Diana,https://i.scdn.co/image/ab67616d0000b2735334fdec11d3cee1ba545a56,1980-05-22,244826,False,65,https://p.scdn.co/mp3-preview/86a326f22282801949cfc91a37990b1d429f7b34?cid=d3c4d26f750f45daa2434a1585745291,0.887,0.904,5,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955,4,1344287,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",68,57Y3UccJEJqT8w8RWkUAz0
552,Shout,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,1985-02-25,392675,False,47,https://p.scdn.co/mp3-preview/5401dc56978414136f0fafc779f26adeccb56bdf?cid=d3c4d26f750f45daa2434a1585745291,0.51,0.931,0,-11.12,1,0.0423,0.185,1.36e-05,0.12,0.491,97.908,4,2110414,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",72,11leihwcsTVOTo1gxpgYNG
553,Gloria,Laura Branigan,Branigan,https://i.scdn.co/image/ab67616d0000b2734f3004f43ea41a8ee1510035,1982-03-10,289853,False,63,https://p.scdn.co/mp3-preview/8bc4d625327980367ba78cb2349c020eec19c54e?cid=d3c4d26f750f45daa2434a1585745291,0.776,0.743,9,-6.807,1,0.0289,0.107,0.293,0.149,0.84,131.343,4,441553,"['new romantic', 'new wave pop', 'soft rock', 'synthpop']",61,1mskmld5ZKEhRaNvYVPoqZ
554,Guilty (feat. Barry Gibb),Barbra Streisand,Guilty,https://i.scdn.co/image/ab67616d0000b273788aec6603253d0d95169042,1980-09-23,264333,False,63,https://p.scdn.co/mp3-preview/ba4cc92f043a06aad3121b2a59eeca9264208dd4?cid=d3c4d26f750f45daa2434a1585745291,0.626,0.425,0,-15.656,1,0.0356,0.231,0.0,0.114,0.952,150.875,4,1018378,"['adult standards', 'mellow gold', 'soft rock']",66,60mGckXEG1EzR4VmjYLfEW
555,You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,https://i.scdn.co/image/ab67616d0000b273fe1a9aa59e3c6189a09ae37a,1980,190626,False,76,https://p.scdn.co/mp3-preview/d5af9ffeba186e73211fb837827cc848b8fa536b?cid=d3c4d26f750f45daa2434a1585745291,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,4,1586386,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",73,4o6BgsqLIBViaGVbx5rbRk
556,Love Shack,The B-52's,Cosmic Thing,https://i.scdn.co/image/ab67616d0000b27393bf4c5e67f6a72149d94c94,1989-06-23,320680,False,70,https://p.scdn.co/mp3-preview/33813193c01f1c42416b328c7f5f3116cb603865?cid=d3c4d26f750f45daa2434a1585745291,0.701,0.803,5,-6.786,0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,4,726535,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'zolo']",62,4W4wYHtsrgDiivRASVOINL
557,The Boys Of Summer,Don Henley,Building The Perfect Beast,https://i.scdn.co/image/ab67616d0000b273e59d7ff5a9d7634c02135b19,1984-01-01,288733,False,75,https://p.scdn.co/mp3-preview/c3f289ea70c6f8119d654be55f2163a9423d8c18?cid=d3c4d26f750f45daa2434a1585745291,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4,1081437,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",66,4gvea7UlDkAvsJBPZAd4oB
